name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
South Packard Drive,149,5630444,96,97,1,72.39,1,30,800,unclassified,11,"LINESTRING (-111.9292920 33.4273267, -111.9293027 33.4279796)",walk;bike,1,0,,
South Packard Drive,150,5630444,97,96,1,72.39,1,30,800,unclassified,11,"LINESTRING (-111.9293027 33.4279796, -111.9292920 33.4273267)",walk;bike,1,0,,
South Packard Drive,151,5630444,97,98,1,35.52,1,30,800,unclassified,11,"LINESTRING (-111.9293027 33.4279796, -111.9293041 33.4283000)",walk;bike,1,0,,
South Packard Drive,152,5630444,98,97,1,35.52,1,30,800,unclassified,11,"LINESTRING (-111.9293041 33.4283000, -111.9293027 33.4279796)",walk;bike,1,0,,
South Stanley Place,153,5630684,99,100,1,41.0,1,30,1000,residential,6,"LINESTRING (-111.9194063 33.4128698, -111.9194046 33.4125000)",walk;bike,1,0,,
South Stanley Place,154,5630684,100,99,1,41.0,1,30,1000,residential,6,"LINESTRING (-111.9194046 33.4125000, -111.9194063 33.4128698)",walk;bike,1,0,,
South Newberry Lane,155,5631095,101,102,1,41.78,1,30,1000,residential,6,"LINESTRING (-111.9203154 33.4128768, -111.9203093 33.4125000)",walk;bike,1,0,,
South Newberry Lane,156,5631095,102,101,1,41.78,1,30,1000,residential,6,"LINESTRING (-111.9203093 33.4125000, -111.9203154 33.4128768)",walk;bike,1,0,,
South Bonarden Lane,157,5631352,103,104,1,43.74,1,30,1000,residential,6,"LINESTRING (-111.9225915 33.4128945, -111.9225877 33.4125000)",walk;bike,1,0,,
South Bonarden Lane,158,5631352,104,103,1,43.74,1,30,1000,residential,6,"LINESTRING (-111.9225877 33.4125000, -111.9225915 33.4128945)",walk;bike,1,0,,
East 8th Street,159,5636208,105,106,1,178.25,1,48,1200,tertiary,5,"LINESTRING (-111.9262379 33.4209763, -111.9261191 33.4209521, -111.9243772 33.4205887)",walk;bike,1,0,,
East 8th Street,160,5636208,106,105,1,178.25,1,48,1200,tertiary,5,"LINESTRING (-111.9243772 33.4205887, -111.9261191 33.4209521, -111.9262379 33.4209763)",walk;bike,1,0,,
East 8th Street,161,5636208,106,107,1,119.86,1,48,1200,tertiary,5,"LINESTRING (-111.9243772 33.4205887, -111.9242516 33.4205624, -111.9241712 33.4205457, -111.9239250 33.4204935, -111.9231271 33.4203242)",walk;bike,1,0,,
East 8th Street,162,5636208,107,106,1,119.86,1,48,1200,tertiary,5,"LINESTRING (-111.9231271 33.4203242, -111.9239250 33.4204935, -111.9241712 33.4205457, -111.9242516 33.4205624, -111.9243772 33.4205887)",walk;bike,1,0,,
East 8th Street,163,5636208,107,108,1,27.97,1,48,1200,tertiary,5,"LINESTRING (-111.9231271 33.4203242, -111.9228355 33.4202623)",walk;bike,1,0,,
East 8th Street,164,5636208,108,107,1,27.97,1,48,1200,tertiary,5,"LINESTRING (-111.9228355 33.4202623, -111.9231271 33.4203242)",walk;bike,1,0,,
East 8th Street,165,5636208,108,109,1,162.23,1,48,1200,tertiary,5,"LINESTRING (-111.9228355 33.4202623, -111.9211439 33.4199033)",walk;bike,1,0,,
East 8th Street,166,5636208,109,108,1,162.23,1,48,1200,tertiary,5,"LINESTRING (-111.9211439 33.4199033, -111.9228355 33.4202623)",walk;bike,1,0,,
East 8th Street,167,5636208,109,110,1,87.16,1,48,1200,tertiary,5,"LINESTRING (-111.9211439 33.4199033, -111.9206349 33.4197953, -111.9202301 33.4197290)",walk;bike,1,0,,
East 8th Street,168,5636208,110,109,1,87.16,1,48,1200,tertiary,5,"LINESTRING (-111.9202301 33.4197290, -111.9206349 33.4197953, -111.9211439 33.4199033)",walk;bike,1,0,,
East 8th Street,169,5636208,110,111,1,15.33,1,48,1200,tertiary,5,"LINESTRING (-111.9202301 33.4197290, -111.9201469 33.4197154, -111.9200675 33.4197066)",walk;bike,1,0,,
East 8th Street,170,5636208,111,110,1,15.33,1,48,1200,tertiary,5,"LINESTRING (-111.9200675 33.4197066, -111.9201469 33.4197154, -111.9202301 33.4197290)",walk;bike,1,0,,
East 8th Street,171,5636208,111,112,1,105.28,1,48,1200,tertiary,5,"LINESTRING (-111.9200675 33.4197066, -111.9189449 33.4195817)",walk;bike,1,0,,
East 8th Street,172,5636208,112,111,1,105.28,1,48,1200,tertiary,5,"LINESTRING (-111.9189449 33.4195817, -111.9200675 33.4197066)",walk;bike,1,0,,
East 8th Street,173,5636208,112,113,1,4.21,1,48,1200,tertiary,5,"LINESTRING (-111.9189449 33.4195817, -111.9189000 33.4195767)",walk;bike,1,0,,
East 8th Street,174,5636208,113,112,1,4.21,1,48,1200,tertiary,5,"LINESTRING (-111.9189000 33.4195767, -111.9189449 33.4195817)",walk;bike,1,0,,
South Forest Avenue,175,5640924,114,115,1,10.89,1,24,1000,residential,6,"LINESTRING (-111.9366550 33.4174833, -111.9366529 33.4173851)",walk;bike,1,0,,
South Forest Avenue,176,5640924,115,114,1,10.89,1,24,1000,residential,6,"LINESTRING (-111.9366529 33.4173851, -111.9366550 33.4174833)",walk;bike,1,0,,
South Forest Avenue,177,5640924,115,116,1,108.04,1,24,1000,residential,6,"LINESTRING (-111.9366529 33.4173851, -111.9366318 33.4164108)",walk;bike,1,0,,
South Forest Avenue,178,5640924,116,115,1,108.04,1,24,1000,residential,6,"LINESTRING (-111.9366318 33.4164108, -111.9366529 33.4173851)",walk;bike,1,0,,
South Forest Avenue,179,5640924,116,117,1,14.79,1,24,1000,residential,6,"LINESTRING (-111.9366318 33.4164108, -111.9366289 33.4162774)",walk;bike,1,0,,
South Forest Avenue,180,5640924,117,116,1,14.79,1,24,1000,residential,6,"LINESTRING (-111.9366289 33.4162774, -111.9366318 33.4164108)",walk;bike,1,0,,
South Forest Avenue,181,5640924,117,118,1,7.93,1,24,1000,residential,6,"LINESTRING (-111.9366289 33.4162774, -111.9366276 33.4162059)",walk;bike,1,0,,
South Forest Avenue,182,5640924,118,117,1,7.93,1,24,1000,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9366289 33.4162774)",walk;bike,1,0,,
South Forest Avenue,183,5640924,118,119,1,8.01,1,24,1000,residential,6,"LINESTRING (-111.9366276 33.4162059, -111.9366262 33.4161337)",walk;bike,1,0,,
South Forest Avenue,184,5640924,119,118,1,8.01,1,24,1000,residential,6,"LINESTRING (-111.9366262 33.4161337, -111.9366276 33.4162059)",walk;bike,1,0,,
South Forest Avenue,185,5640924,119,120,1,79.42,1,24,1000,residential,6,"LINESTRING (-111.9366262 33.4161337, -111.9366235 33.4159544, -111.9366159 33.4154174)",walk;bike,1,0,,
South Forest Avenue,186,5640924,120,119,1,79.42,1,24,1000,residential,6,"LINESTRING (-111.9366159 33.4154174, -111.9366235 33.4159544, -111.9366262 33.4161337)",walk;bike,1,0,,
South Forest Avenue,187,5640924,120,121,1,37.03,1,24,1000,residential,6,"LINESTRING (-111.9366159 33.4154174, -111.9366121 33.4151484, -111.9366113 33.4150834)",walk;bike,1,0,,
South Forest Avenue,188,5640924,121,120,1,37.03,1,24,1000,residential,6,"LINESTRING (-111.9366113 33.4150834, -111.9366121 33.4151484, -111.9366159 33.4154174)",walk;bike,1,0,,
South Forest Avenue,189,5640924,121,122,1,18.18,1,24,1000,residential,6,"LINESTRING (-111.9366113 33.4150834, -111.9366091 33.4149194)",walk;bike,1,0,,
South Forest Avenue,190,5640924,122,121,1,18.18,1,24,1000,residential,6,"LINESTRING (-111.9366091 33.4149194, -111.9366113 33.4150834)",walk;bike,1,0,,
South Forest Avenue,191,5640924,122,123,1,12.13,1,24,1000,residential,6,"LINESTRING (-111.9366091 33.4149194, -111.9366078 33.4148100)",walk;bike,1,0,,
South Forest Avenue,192,5640924,123,122,1,12.13,1,24,1000,residential,6,"LINESTRING (-111.9366078 33.4148100, -111.9366091 33.4149194)",walk;bike,1,0,,
South Forest Avenue,193,5640924,123,2376,1,7.35,1,24,1000,residential,6,"LINESTRING (-111.9366078 33.4148100, -111.9366094 33.4147437)",walk;bike,1,0,,
South Forest Avenue,194,5640924,2376,123,1,7.35,1,24,1000,residential,6,"LINESTRING (-111.9366094 33.4147437, -111.9366078 33.4148100)",walk;bike,1,0,,
South Forest Avenue,195,5640932,89,125,1,55.19,1,30,1000,residential,6,"LINESTRING (-111.9370709 33.4135303, -111.9370743 33.4140281)",walk;bike,1,0,,
South Forest Avenue,196,5640932,125,89,1,55.19,1,30,1000,residential,6,"LINESTRING (-111.9370743 33.4140281, -111.9370709 33.4135303)",walk;bike,1,0,,
South Forest Avenue,197,5640932,125,126,1,55.12,1,30,1000,residential,6,"LINESTRING (-111.9370743 33.4140281, -111.9370966 33.4145249)",walk;bike,1,0,,
South Forest Avenue,198,5640932,126,125,1,55.12,1,30,1000,residential,6,"LINESTRING (-111.9370966 33.4145249, -111.9370743 33.4140281)",walk;bike,1,0,,
East Spence Avenue,199,5641525,127,128,1,16.21,1,30,1000,residential,6,"LINESTRING (-111.9262973 33.4128826, -111.9261355 33.4128828, -111.9261230 33.4128827)",walk;bike,1,0,,
East Spence Avenue,200,5641525,128,127,1,16.21,1,30,1000,residential,6,"LINESTRING (-111.9261230 33.4128827, -111.9261355 33.4128828, -111.9262973 33.4128826)",walk;bike,1,0,,
East Spence Avenue,201,5641525,128,129,1,72.56,1,30,1000,residential,6,"LINESTRING (-111.9261230 33.4128827, -111.9253426 33.4128789)",walk;bike,1,0,,
East Spence Avenue,202,5641525,129,128,1,72.56,1,30,1000,residential,6,"LINESTRING (-111.9253426 33.4128789, -111.9261230 33.4128827)",walk;bike,1,0,,
East Spence Avenue,203,5641525,129,130,1,16.3,1,30,1000,residential,6,"LINESTRING (-111.9253426 33.4128789, -111.9251673 33.4128802)",walk;bike,1,0,,
East Spence Avenue,204,5641525,130,129,1,16.3,1,30,1000,residential,6,"LINESTRING (-111.9251673 33.4128802, -111.9253426 33.4128789)",walk;bike,1,0,,
East Spence Avenue,205,5641525,130,131,1,111.48,1,30,1000,residential,6,"LINESTRING (-111.9251673 33.4128802, -111.9239684 33.4128892)",walk;bike,1,0,,
East Spence Avenue,206,5641525,131,130,1,111.48,1,30,1000,residential,6,"LINESTRING (-111.9239684 33.4128892, -111.9251673 33.4128802)",walk;bike,1,0,,
East Spence Avenue,207,5641525,131,132,1,10.0,1,30,1000,residential,6,"LINESTRING (-111.9239684 33.4128892, -111.9238608 33.4128900)",walk;bike,1,0,,
East Spence Avenue,208,5641525,132,131,1,10.0,1,30,1000,residential,6,"LINESTRING (-111.9238608 33.4128900, -111.9239684 33.4128892)",walk;bike,1,0,,
East Spence Avenue,209,5641525,132,133,1,55.78,1,30,1000,residential,6,"LINESTRING (-111.9238608 33.4128900, -111.9232609 33.4128945)",walk;bike,1,0,,
East Spence Avenue,210,5641525,133,132,1,55.78,1,30,1000,residential,6,"LINESTRING (-111.9232609 33.4128945, -111.9238608 33.4128900)",walk;bike,1,0,,
East Spence Avenue,211,5641525,133,134,1,36.27,1,30,1000,residential,6,"LINESTRING (-111.9232609 33.4128945, -111.9228708 33.4128936)",walk;bike,1,0,,
East Spence Avenue,212,5641525,134,133,1,36.27,1,30,1000,residential,6,"LINESTRING (-111.9228708 33.4128936, -111.9232609 33.4128945)",walk;bike,1,0,,
East Spence Avenue,213,5641525,134,103,1,25.97,1,30,1000,residential,6,"LINESTRING (-111.9228708 33.4128936, -111.9225915 33.4128945)",walk;bike,1,0,,
East Spence Avenue,214,5641525,103,134,1,25.97,1,30,1000,residential,6,"LINESTRING (-111.9225915 33.4128945, -111.9228708 33.4128936)",walk;bike,1,0,,
East Spence Avenue,215,5641525,103,135,1,48.21,1,30,1000,residential,6,"LINESTRING (-111.9225915 33.4128945, -111.9220730 33.4128945)",walk;bike,1,0,,
East Spence Avenue,216,5641525,135,103,1,48.21,1,30,1000,residential,6,"LINESTRING (-111.9220730 33.4128945, -111.9225915 33.4128945)",walk;bike,1,0,,
East Spence Avenue,217,5641525,135,64,1,7.66,1,30,1000,residential,6,"LINESTRING (-111.9220730 33.4128945, -111.9219906 33.4128945)",walk;bike,1,0,,
East Spence Avenue,218,5641525,64,135,1,7.66,1,30,1000,residential,6,"LINESTRING (-111.9219906 33.4128945, -111.9220730 33.4128945)",walk;bike,1,0,,
East Spence Avenue,219,5641525,64,136,1,15.65,1,30,1000,residential,6,"LINESTRING (-111.9219906 33.4128945, -111.9218223 33.4128945)",walk;bike,1,0,,
East Spence Avenue,220,5641525,136,64,1,15.65,1,30,1000,residential,6,"LINESTRING (-111.9218223 33.4128945, -111.9219906 33.4128945)",walk;bike,1,0,,
East Spence Avenue,221,5641525,136,137,1,27.23,1,30,1000,residential,6,"LINESTRING (-111.9218223 33.4128945, -111.9215295 33.4128887)",walk;bike,1,0,,
East Spence Avenue,222,5641525,137,136,1,27.23,1,30,1000,residential,6,"LINESTRING (-111.9215295 33.4128887, -111.9218223 33.4128945)",walk;bike,1,0,,
East Spence Avenue,223,5641525,137,138,1,41.39,1,30,1000,residential,6,"LINESTRING (-111.9215295 33.4128887, -111.9210845 33.4128799)",walk;bike,1,0,,
East Spence Avenue,224,5641525,138,137,1,41.39,1,30,1000,residential,6,"LINESTRING (-111.9210845 33.4128799, -111.9215295 33.4128887)",walk;bike,1,0,,
East Spence Avenue,225,5641525,138,37,1,11.09,1,30,1000,residential,6,"LINESTRING (-111.9210845 33.4128799, -111.9209653 33.4128775)",walk;bike,1,0,,
East Spence Avenue,226,5641525,37,138,1,11.09,1,30,1000,residential,6,"LINESTRING (-111.9209653 33.4128775, -111.9210845 33.4128799)",walk;bike,1,0,,
East Spence Avenue,227,5641525,37,139,1,49.95,1,30,1000,residential,6,"LINESTRING (-111.9209653 33.4128775, -111.9204281 33.4128828)",walk;bike,1,0,,
East Spence Avenue,228,5641525,139,37,1,49.95,1,30,1000,residential,6,"LINESTRING (-111.9204281 33.4128828, -111.9209653 33.4128775)",walk;bike,1,0,,
East Spence Avenue,229,5641525,139,101,1,10.5,1,30,1000,residential,6,"LINESTRING (-111.9204281 33.4128828, -111.9203154 33.4128768)",walk;bike,1,0,,
East Spence Avenue,230,5641525,101,139,1,10.5,1,30,1000,residential,6,"LINESTRING (-111.9203154 33.4128768, -111.9204281 33.4128828)",walk;bike,1,0,,
East Spence Avenue,231,5641525,101,99,1,84.53,1,30,1000,residential,6,"LINESTRING (-111.9203154 33.4128768, -111.9194063 33.4128698)",walk;bike,1,0,,
East Spence Avenue,232,5641525,99,101,1,84.53,1,30,1000,residential,6,"LINESTRING (-111.9194063 33.4128698, -111.9203154 33.4128768)",walk;bike,1,0,,
East Spence Avenue,233,5641525,99,140,1,47.08,1,30,1000,residential,6,"LINESTRING (-111.9194063 33.4128698, -111.9189000 33.4128770)",walk;bike,1,0,,
East Spence Avenue,234,5641525,140,99,1,47.08,1,30,1000,residential,6,"LINESTRING (-111.9189000 33.4128770, -111.9194063 33.4128698)",walk;bike,1,0,,
East 10th Street,235,5643860,141,142,1,62.62,1,30,1000,residential,6,"LINESTRING (-111.9381178 33.4190780, -111.9387912 33.4190679)",walk;bike,1,0,,
East 10th Street,236,5643860,142,141,1,62.62,1,30,1000,residential,6,"LINESTRING (-111.9387912 33.4190679, -111.9381178 33.4190780)",walk;bike,1,0,,
East 10th Street,237,5643860,142,143,1,63.81,1,30,1000,residential,6,"LINESTRING (-111.9387912 33.4190679, -111.9394774 33.4190577)",walk;bike,1,0,,
East 10th Street,238,5643860,143,142,1,63.81,1,30,1000,residential,6,"LINESTRING (-111.9394774 33.4190577, -111.9387912 33.4190679)",walk;bike,1,0,,
East 10th Street,239,5643860,143,144,1,30.49,1,30,1000,residential,6,"LINESTRING (-111.9394774 33.4190577, -111.9396092 33.4190557, -111.9398053 33.4190582)",walk;bike,1,0,,
East 10th Street,240,5643860,144,143,1,30.49,1,30,1000,residential,6,"LINESTRING (-111.9398053 33.4190582, -111.9396092 33.4190557, -111.9394774 33.4190577)",walk;bike,1,0,,
East 10th Street,241,5643860,144,2372,1,4.53,1,30,1000,residential,6,"LINESTRING (-111.9398053 33.4190582, -111.9398540 33.4190575)",walk;bike,1,0,,
East 10th Street,242,5643860,2372,144,1,4.53,1,30,1000,residential,6,"LINESTRING (-111.9398540 33.4190575, -111.9398053 33.4190582)",walk;bike,1,0,,
South Jentilly Lane,245,5644707,133,146,1,43.74,1,30,1000,residential,6,"LINESTRING (-111.9232609 33.4128945, -111.9232569 33.4125000)",walk;bike,1,0,,
South Jentilly Lane,246,5644707,146,133,1,43.74,1,30,1000,residential,6,"LINESTRING (-111.9232569 33.4125000, -111.9232609 33.4128945)",walk;bike,1,0,,
South Myrtle Avenue,247,5658805,2373,147,1,8.28,1,30,1000,residential,6,"LINESTRING (-111.9381462 33.4218977, -111.9381443 33.4218328, -111.9381441 33.4218230)",walk;bike,1,0,,
South Myrtle Avenue,248,5658805,147,2373,1,8.28,1,30,1000,residential,6,"LINESTRING (-111.9381441 33.4218230, -111.9381443 33.4218328, -111.9381462 33.4218977)",walk;bike,1,0,,
South Myrtle Avenue,249,5658805,147,148,1,67.24,1,30,1000,residential,6,"LINESTRING (-111.9381441 33.4218230, -111.9381352 33.4213307, -111.9381331 33.4212166)",walk;bike,1,0,,
South Myrtle Avenue,250,5658805,148,147,1,67.24,1,30,1000,residential,6,"LINESTRING (-111.9381331 33.4212166, -111.9381352 33.4213307, -111.9381441 33.4218230)",walk;bike,1,0,,
South Myrtle Avenue,251,5658805,148,149,1,77.01,1,30,1000,residential,6,"LINESTRING (-111.9381331 33.4212166, -111.9381205 33.4205221)",walk;bike,1,0,,
South Myrtle Avenue,252,5658805,149,148,1,77.01,1,30,1000,residential,6,"LINESTRING (-111.9381205 33.4205221, -111.9381331 33.4212166)",walk;bike,1,0,,
South Myrtle Avenue,253,5658805,149,150,1,92.88,1,30,1000,residential,6,"LINESTRING (-111.9381205 33.4205221, -111.9381166 33.4203044, -111.9381172 33.4196844)",walk;bike,1,0,,
South Myrtle Avenue,254,5658805,150,149,1,92.88,1,30,1000,residential,6,"LINESTRING (-111.9381172 33.4196844, -111.9381166 33.4203044, -111.9381205 33.4205221)",walk;bike,1,0,,
South Myrtle Avenue,255,5658805,150,151,1,61.29,1,30,1000,residential,6,"LINESTRING (-111.9381172 33.4196844, -111.9381177 33.4191316)",walk;bike,1,0,,
South Myrtle Avenue,256,5658805,151,150,1,61.29,1,30,1000,residential,6,"LINESTRING (-111.9381177 33.4191316, -111.9381172 33.4196844)",walk;bike,1,0,,
South Myrtle Avenue,257,5658805,151,141,1,5.94,1,30,1000,residential,6,"LINESTRING (-111.9381177 33.4191316, -111.9381178 33.4190780)",walk;bike,1,0,,
South Myrtle Avenue,258,5658805,141,151,1,5.94,1,30,1000,residential,6,"LINESTRING (-111.9381178 33.4190780, -111.9381177 33.4191316)",walk;bike,1,0,,
South College Avenue,259,5660964,152,153,1,18.3,1,40,1200,tertiary,5,"LINESTRING (-111.9349278 33.4254396, -111.9349717 33.4252787)",walk;bike,1,0,,
South College Avenue,260,5660964,153,152,1,18.3,1,40,1200,tertiary,5,"LINESTRING (-111.9349717 33.4252787, -111.9349278 33.4254396)",walk;bike,1,0,,
South College Avenue,261,5660964,153,154,1,97.92,1,40,1200,tertiary,5,"LINESTRING (-111.9349717 33.4252787, -111.9349838 33.4248448, -111.9349808 33.4243956)",walk;bike,1,0,,
South College Avenue,262,5660964,154,153,1,97.92,1,40,1200,tertiary,5,"LINESTRING (-111.9349808 33.4243956, -111.9349838 33.4248448, -111.9349717 33.4252787)",walk;bike,1,0,,
South College Avenue,263,5660964,154,17,1,6.76,1,40,1200,tertiary,5,"LINESTRING (-111.9349808 33.4243956, -111.9349809 33.4243346)",walk;bike,1,0,,
South College Avenue,264,5660964,17,154,1,6.76,1,40,1200,tertiary,5,"LINESTRING (-111.9349809 33.4243346, -111.9349808 33.4243956)",walk;bike,1,0,,
South College Avenue,265,5660964,17,155,1,8.23,1,40,1200,tertiary,5,"LINESTRING (-111.9349809 33.4243346, -111.9349826 33.4242604)",walk;bike,1,0,,
South College Avenue,266,5660964,155,17,1,8.23,1,40,1200,tertiary,5,"LINESTRING (-111.9349826 33.4242604, -111.9349809 33.4243346)",walk;bike,1,0,,
South College Avenue,267,5660964,155,156,1,85.19,1,40,1200,tertiary,5,"LINESTRING (-111.9349826 33.4242604, -111.9349897 33.4234920)",walk;bike,1,0,,
South College Avenue,268,5660964,156,155,1,85.19,1,40,1200,tertiary,5,"LINESTRING (-111.9349897 33.4234920, -111.9349826 33.4242604)",walk;bike,1,0,,
South College Avenue,269,5660964,156,157,1,12.53,1,40,1200,tertiary,5,"LINESTRING (-111.9349897 33.4234920, -111.9349908 33.4233790)",walk;bike,1,0,,
South College Avenue,270,5660964,157,156,1,12.53,1,40,1200,tertiary,5,"LINESTRING (-111.9349908 33.4233790, -111.9349897 33.4234920)",walk;bike,1,0,,
South College Avenue,271,5660964,157,158,1,9.09,1,40,1200,tertiary,5,"LINESTRING (-111.9349908 33.4233790, -111.9349911 33.4233422, -111.9349907 33.4232970)",walk;bike,1,0,,
South College Avenue,272,5660964,158,157,1,9.09,1,40,1200,tertiary,5,"LINESTRING (-111.9349907 33.4232970, -111.9349911 33.4233422, -111.9349908 33.4233790)",walk;bike,1,0,,
South College Avenue,273,5660964,158,159,1,9.29,1,40,1200,tertiary,5,"LINESTRING (-111.9349907 33.4232970, -111.9349899 33.4232132)",walk;bike,1,0,,
South College Avenue,274,5660964,159,158,1,9.29,1,40,1200,tertiary,5,"LINESTRING (-111.9349899 33.4232132, -111.9349907 33.4232970)",walk;bike,1,0,,
South College Avenue,275,5660964,159,160,1,7.06,1,40,1200,tertiary,5,"LINESTRING (-111.9349899 33.4232132, -111.9349885 33.4231495)",walk;bike,1,0,,
South College Avenue,276,5660964,160,159,1,7.06,1,40,1200,tertiary,5,"LINESTRING (-111.9349885 33.4231495, -111.9349899 33.4232132)",walk;bike,1,0,,
South College Avenue,277,5660964,160,161,1,59.86,1,40,1200,tertiary,5,"LINESTRING (-111.9349885 33.4231495, -111.9349766 33.4226097)",walk;bike,1,0,,
South College Avenue,278,5660964,161,160,1,59.86,1,40,1200,tertiary,5,"LINESTRING (-111.9349766 33.4226097, -111.9349885 33.4231495)",walk;bike,1,0,,
South College Avenue,279,5660964,161,162,1,59.44,1,40,1200,tertiary,5,"LINESTRING (-111.9349766 33.4226097, -111.9349648 33.4220737)",walk;bike,1,0,,
South College Avenue,280,5660964,162,161,1,59.44,1,40,1200,tertiary,5,"LINESTRING (-111.9349648 33.4220737, -111.9349766 33.4226097)",walk;bike,1,0,,
South College Avenue,281,5660964,162,74,1,13.85,1,40,1200,tertiary,5,"LINESTRING (-111.9349648 33.4220737, -111.9349659 33.4219488)",walk;bike,1,0,,
South College Avenue,282,5660964,74,162,1,13.85,1,40,1200,tertiary,5,"LINESTRING (-111.9349659 33.4219488, -111.9349648 33.4220737)",walk;bike,1,0,,
